id,text,tokenized,spam_label,spam_label_vn,sentiment_label,sentiment_label_vn
1592,"Thật sự video này quá tệ, chắc sẽ không dùng lại đâu. 😀","Thật_sự video này quá tệ , chắc sẽ không dùng lại đâu . 😀",không spam,Không spam,negative,Tiêu cực
1593,"Nói thật là tính năng mới cũng được, mọi người tự trải nghiệm nhé. :v","Nói thật là tính_năng mới cũng được , mọi người tự trải_nghiệm nhé . : v",không spam,Không spam,positive,Tích cực
1594,"Không biết mọi người sao chứ mình video này không có gì đặc biệt, mọi người tự trải nghiệm nhé. 😀","Không biết mọi người sao chứ mình video này không có gì đặc_biệt , mọi người tự trải_nghiệm nhé . 😀",không spam,Không spam,negative,Tiêu cực
1595,"Thật sự video này cực kỳ thú vị, liên quan đến quán ăn vặt.","Thật_sự video này cực_kỳ thú_vị , liên_quan đến quán ăn vặt .",không spam,Không spam,positive,Tích cực
1596,"Theo mình video này quá đã, liên quan đến cửa hàng đồ công nghệ. 🤔","Theo mình video này quá đã , liên_quan đến cửa_hàng đồ công_nghệ . 🤔",không spam,Không spam,positive,Tích cực
1597,"Cá nhân mình thì dịch vụ bên bạn quá tệ, chắc sẽ không dùng lại đâu. 👍 :v","Cá_nhân mình thì dịch_vụ bên bạn quá tệ , chắc sẽ không dùng lại đâu . 👍 : v",không spam,Không spam,neutral,Trung lập
1598,"Mình thấy khóa học online tuyệt vời, liên quan đến khóa học NLP.","Mình thấy khóa học online tuyệt_vời , liên_quan đến khóa học NLP .",không spam,Không spam,positive,Tích cực
1599,"Nói thật là dịch vụ bên bạn rất hay, liên quan đến ứng dụng học từ vựng.","Nói thật là dịch_vụ bên bạn rất hay , liên_quan đến ứng_dụng học từ vựng .",không spam,Không spam,positive,Tích cực
1600,"Nếu bạn đang phân vân thì nội dung bài giảng ok, mọi người tự trải nghiệm nhé. :v","Nếu bạn đang phân_vân thì nội_dung bài giảng_ok , mọi người tự trải_nghiệm nhé . : v",không spam,Không spam,neutral,Trung lập
1601,"Nếu bạn đang phân vân thì sản phẩm này xem thử thôi, mọi người tự trải nghiệm nhé.","Nếu bạn đang phân_vân thì sản_phẩm này xem thử thôi , mọi người tự trải_nghiệm nhé .",không spam,Không spam,neutral,Trung lập
1602,"Đọc xong chỉ biết nói là sản phẩm này dở ẹc, chắc sẽ không dùng lại đâu. 👎","Đọc xong chỉ biết nói là sản_phẩm này dở_ẹc , chắc sẽ không dùng lại đâu . 👎",không spam,Không spam,neutral,Trung lập
1603,"Nếu bạn đang phân vân thì app này bình thường, mọi người tự trải nghiệm nhé.","Nếu bạn đang phân_vân thì app này bình_thường , mọi người tự trải_nghiệm nhé .",không spam,Không spam,neutral,Trung lập
1604,"Ai quan tâm thì tính năng mới xịn sò, liên quan đến sản phẩm chăm sóc da.","Ai quan_tâm thì tính_năng mới xịn_sò , liên_quan đến sản_phẩm chăm_sóc da .",không spam,Không spam,neutral,Trung lập
1605,"Cá nhân mình thì khóa học online không ý kiến, mọi người tự trải nghiệm nhé. 😂 :v","Cá_nhân mình thì khóa học online không ý_kiến , mọi người tự trải_nghiệm nhé . 😂 : v",không spam,Không spam,neutral,Trung lập
1606,"Theo mình app này hỗ trợ chán, chắc sẽ không dùng lại đâu. :v","Theo mình app này hỗ_trợ chán , chắc sẽ không dùng lại đâu . : v",không spam,Không spam,neutral,Trung lập
1607,"Tham gia khóa học kiếm tiền online chỉ với 200kk, chi tiết tại http://short.link/promo 😡","Tham_gia khóa học kiếm tiền online chỉ với 200 kk , chi_tiết tại http://short.link/promo 😡",spam,Spam,neutral,Trung lập
1608,"Đọc xong chỉ biết nói là dịch vụ bên bạn thất vọng, chắc sẽ không dùng lại đâu. 👍 :v","Đọc xong chỉ biết nói là dịch_vụ bên bạn thất_vọng , chắc sẽ không dùng lại đâu . 👍 : v",không spam,Không spam,neutral,Trung lập
1609,"Ai cần tăng like, tăng follow thì ib mình, giá rẻ bất ngờ 😅","Ai cần tăng like , tăng follow thì ib mình , giá rẻ bất_ngờ 😅",spam,Spam,neutral,Trung lập
1610,"Nói thật là dịch vụ bên bạn tạm ổn, mọi người tự trải nghiệm nhé. :v","Nói thật là dịch_vụ bên bạn tạm ổn , mọi người tự trải_nghiệm nhé . : v",không spam,Không spam,neutral,Trung lập
1611,Click link này nhận voucher 30%: http://short.link/promo,Click link này nhận voucher 30 % : http://short.link/promo,spam,Spam,negative,Tiêu cực
1612,"Nói thật là fanpage này phí tiền, chắc sẽ không dùng lại đâu. 🥰","Nói thật là fanpage này phí tiền , chắc sẽ không dùng lại đâu . 🥰",không spam,Không spam,negative,Tiêu cực
1613,"Ai quan tâm thì bài viết này không như quảng cáo, chắc sẽ không dùng lại đâu. 😀","Ai quan_tâm thì bài viết này không như quảng_cáo , chắc sẽ không dùng lại đâu . 😀",không spam,Không spam,neutral,Trung lập
1614,"Theo mình app này không đáng, chắc sẽ không dùng lại đâu. 😡","Theo mình app này không đáng , chắc sẽ không dùng lại đâu . 😡",không spam,Không spam,neutral,Trung lập
1615,"Cho thuê nick Netflix, Spotify siêu rẻ, liên hệ ngay 😢","Cho thuê nick Netflix , Spotify siêu_rẻ , liên_hệ ngay 😢",spam,Spam,positive,Tích cực
1616,"Thật sự khóa học online mình chưa thử, mọi người tự trải nghiệm nhé. 🥰","Thật_sự khóa_học online mình chưa thử , mọi người tự trải_nghiệm nhé . 🥰",không spam,Không spam,positive,Tích cực
1617,"Mình thấy giảng viên quá tệ, chắc sẽ không dùng lại đâu. 😢","Mình thấy giảng_viên quá tệ , chắc sẽ không dùng lại đâu . 😢",không spam,Không spam,negative,Tiêu cực
1618,"Đọc xong chỉ biết nói là update mới không như quảng cáo, chắc sẽ không dùng lại đâu.","Đọc xong chỉ biết nói là update mới không như quảng_cáo , chắc sẽ không dùng lại đâu .",không spam,Không spam,neutral,Trung lập
1619,"Nói thật là sản phẩm này đọc cho biết, mọi người tự trải nghiệm nhé. 😡 :v","Nói thật là sản_phẩm này đọc cho biết , mọi người tự trải_nghiệm nhé . 😡 : v",không spam,Không spam,positive,Tích cực
1620,"Ai quan tâm thì dịch vụ bên bạn xịn sò, liên quan đến khóa học NLP. 😢","Ai quan_tâm thì dịch_vụ bên bạn xịn_sò , liên_quan đến khóa học NLP. 😢",không spam,Không spam,neutral,Trung lập
1621,Share bài viết này vào 5 group để nhận quà miễn phí,Share bài viết này vào 5 group để nhận quà miễn_phí,spam,Spam,neutral,Trung lập
1622,Click link này nhận voucher 50%: http://bit.ly/abcxyz 😡,Click link này nhận voucher 50 % : http://bit.ly/abcxyz 😡,spam,Spam,negative,Tiêu cực
1623,"Không biết mọi người sao chứ mình giảng viên ok, mọi người tự trải nghiệm nhé. 👎 :v","Không biết mọi người sao chứ mình giảng_viên ok , mọi người tự trải_nghiệm nhé . 👎 : v",không spam,Không spam,neutral,Trung lập
1624,"Nói thật là giảng viên đỉnh cao, liên quan đến page công nghệ. ❤","Nói thật là giảng_viên đỉnh_cao , liên_quan đến page công_nghệ . ❤",không spam,Không spam,positive,Tích cực
1625,Click link này nhận voucher 20%: http://tinyurl.com/abcd ❤ #khuyenmai #giveaway,Click link này nhận voucher 20 % : http://tinyurl.com/abcd ❤ #_khuyenmai # giveaway,spam,Spam,negative,Tiêu cực
1626,"Cá nhân mình thì khóa học online đỉnh cao, liên quan đến kênh YouTube dạy lập trình. 😀 :v","Cá_nhân mình thì khóa học online đỉnh_cao , liên_quan đến kênh YouTube_dạy lập_trình . 😀 : v",không spam,Không spam,positive,Tích cực
1627,"Không biết mọi người sao chứ mình bài viết này quá tuyệt, liên quan đến sản phẩm chăm sóc da.","Không biết mọi người sao chứ mình bài viết này quá tuyệt , liên_quan đến sản_phẩm chăm_sóc da .",không spam,Không spam,positive,Tích cực
1628,"Cá nhân mình thì fanpage này đỉnh cao, liên quan đến ứng dụng học từ vựng. :v","Cá_nhân mình thì fanpage này đỉnh_cao , liên_quan đến ứng_dụng học từ vựng . : v",không spam,Không spam,positive,Tích cực
1629,"Đọc xong chỉ biết nói là update mới quá tuyệt, liên quan đến quán ăn vặt. :v","Đọc xong chỉ biết nói là update mới quá tuyệt , liên_quan đến quán ăn vặt . : v",không spam,Không spam,positive,Tích cực
1630,"Theo mình tính năng mới bình thường, mọi người tự trải nghiệm nhé.","Theo mình tính_năng mới bình_thường , mọi người tự trải_nghiệm nhé .",không spam,Không spam,neutral,Trung lập
1631,"Không biết mọi người sao chứ mình dịch vụ bên bạn ok, mọi người tự trải nghiệm nhé. 👍","Không biết mọi người sao chứ mình dịch_vụ bên bạn ok , mọi người tự trải_nghiệm nhé . 👍",không spam,Không spam,neutral,Trung lập
1632,Share bài viết này vào 5 group để nhận quà miễn phí #khuyenmai #giveaway,Share bài viết này vào 5 group để nhận quà miễn_phí #_khuyenmai # giveaway,spam,Spam,neutral,Trung lập
1633,"Đọc xong chỉ biết nói là giảng viên mình chưa thử, mọi người tự trải nghiệm nhé. 🤔 :v","Đọc xong chỉ biết nói là giảng_viên mình chưa thử , mọi người tự trải_nghiệm nhé . 🤔 : v",không spam,Không spam,neutral,Trung lập
1634,"Theo mình update mới xịn sò, liên quan đến khóa học Python.","Theo mình update mới xịn_sò , liên_quan đến khóa học Python .",không spam,Không spam,neutral,Trung lập
1635,"Không biết mọi người sao chứ mình page này tuyệt vời, liên quan đến sản phẩm chăm sóc da.","Không biết mọi người sao chứ mình page này tuyệt_vời , liên_quan đến sản_phẩm chăm_sóc da .",không spam,Không spam,positive,Tích cực
1636,"Nếu bạn đang phân vân thì giảng viên cũng được, mọi người tự trải nghiệm nhé. 🤔","Nếu bạn đang phân_vân thì giảng_viên cũng được , mọi người tự trải_nghiệm nhé . 🤔",không spam,Không spam,neutral,Trung lập
1637,"Nếu bạn đang phân vân thì khóa học online tuyệt vời, liên quan đến quán ăn vặt. 😢","Nếu bạn đang phân_vân thì khóa học online tuyệt_vời , liên_quan đến quán ăn vặt . 😢",không spam,Không spam,positive,Tích cực
1638,"Không biết mọi người sao chứ mình dịch vụ bên bạn đỉnh cao, liên quan đến quán cà phê mới. 🥰","Không biết mọi người sao chứ mình dịch_vụ bên bạn đỉnh_cao , liên_quan đến quán cà_phê mới . 🥰",không spam,Không spam,neutral,Trung lập
1639,"Đọc xong chỉ biết nói là giảng viên xịn sò, liên quan đến quán ăn vặt. 🤔","Đọc xong chỉ biết nói là giảng_viên xịn_sò , liên_quan đến quán ăn vặt . 🤔",không spam,Không spam,neutral,Trung lập
1640,Share bài viết này vào 5 group để nhận quà miễn phí,Share bài viết này vào 5 group để nhận quà miễn_phí,spam,Spam,neutral,Trung lập
1641,"Đầu tư coin ETH lợi nhuận khủng, tham gia group này: http://example.com/voucher 😢","Đầu_tư coin ETH lợi_nhuận khủng , tham_gia group này : http://example.com/voucher 😢",spam,Spam,neutral,Trung lập
1642,"Nói thật là khóa học online tuyệt vời, liên quan đến tool AI mới. 😂","Nói thật là khóa học online tuyệt_vời , liên_quan đến tool AI mới . 😂",không spam,Không spam,positive,Tích cực
1643,"Đọc xong chỉ biết nói là bài viết này ai quan tâm thì vào xem, mọi người tự trải nghiệm nhé. 🥰","Đọc xong chỉ biết nói là bài viết này ai quan_tâm thì vào xem , mọi người tự trải_nghiệm nhé . 🥰",không spam,Không spam,neutral,Trung lập
1644,"Đọc xong chỉ biết nói là dịch vụ bên bạn cực kỳ thú vị, liên quan đến app đọc báo. 👍","Đọc xong chỉ biết nói là dịch_vụ bên bạn cực_kỳ thú_vị , liên_quan đến app đọc báo . 👍",không spam,Không spam,neutral,Trung lập
1645,"Theo mình sản phẩm này rất hay, liên quan đến khóa học tiếng Anh. 😀","Theo mình sản_phẩm này rất hay , liên_quan đến khóa học tiếng Anh . 😀",không spam,Không spam,positive,Tích cực
1646,"Theo mình nội dung bài giảng cực kỳ thú vị, liên quan đến quán ăn vặt. 😀","Theo mình nội_dung bài giảng cực_kỳ thú_vị , liên_quan đến quán ăn vặt . 😀",không spam,Không spam,positive,Tích cực
1647,"Nói thật là page này không recommend, chắc sẽ không dùng lại đâu. 😍","Nói thật là page này không recommend , chắc sẽ không dùng lại đâu . 😍",không spam,Không spam,negative,Tiêu cực
1648,"Thật sự sản phẩm này đỉnh cao, liên quan đến khóa học NLP. 😡 :v","Thật_sự sản_phẩm này đỉnh_cao , liên_quan đến khóa học NLP._😡 : v",không spam,Không spam,positive,Tích cực
